county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
PERRY,NEWPORT BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,NEWPORT BOROUGH,State Treasurer,,REP,Stacy L Garrity,133,0,2,39,174
PERRY,NEWPORT BOROUGH,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,NEWPORT BOROUGH,U.S. House,12,DEM,Lee Griffin,31,0,0,36,67
PERRY,NEWPORT BOROUGH,U.S. House,12,DEM,Write-In,1,0,0,1,2
PERRY,NEWPORT BOROUGH,U.S. House,12,REP,Fred Keller,139,0,2,47,188
PERRY,NEWPORT BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,NEWPORT BOROUGH,State Senate,15,DEM,George Scott,29,0,0,28,57
PERRY,NEWPORT BOROUGH,State Senate,15,DEM,Alvin Q Taylor,8,0,0,8,16
PERRY,NEWPORT BOROUGH,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,NEWPORT BOROUGH,State Senate,15,REP,John Disanto,139,0,2,42,183
PERRY,NEWPORT BOROUGH,State Senate,15,REP,Write-In,1,0,0,1,2
PERRY,NEWPORT BOROUGH,General Assembly,86,DEM,Write-In,6,0,0,9,15
PERRY,NEWPORT BOROUGH,General Assembly,86,REP,Jed Nessinger,20,0,0,3,23
PERRY,NEWPORT BOROUGH,General Assembly,86,REP,William Bill Benner,45,0,0,11,56
PERRY,NEWPORT BOROUGH,General Assembly,86,REP,Perry Stambaugh,90,0,3,38,131
PERRY,NEWPORT BOROUGH,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,OLIVER TOWNSHIP,President,,DEM,Bernie Sanders,20,0,0,9,29
PERRY,OLIVER TOWNSHIP,President,,DEM,Joseph R Biden,37,0,0,54,91
PERRY,OLIVER TOWNSHIP,President,,DEM,Tulsi Gabbard,5,0,0,1,6
PERRY,OLIVER TOWNSHIP,President,,DEM,Write-In,2,0,0,2,4
PERRY,OLIVER TOWNSHIP,President,,REP,Donald J Trump,205,0,0,67,272
PERRY,OLIVER TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,0,1,3
PERRY,OLIVER TOWNSHIP,President,,REP,Bill Weld,6,0,0,12,18
PERRY,OLIVER TOWNSHIP,President,,REP,Write-In,3,0,0,5,8
PERRY,OLIVER TOWNSHIP,Attorney General,,DEM,Josh Shapiro,57,0,0,63,120
PERRY,OLIVER TOWNSHIP,Attorney General,,DEM,Write-In,2,0,0,0,2
PERRY,OLIVER TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,194,0,0,84,278
PERRY,OLIVER TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,H Scott Conklin,17,0,0,17,34
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,0,0,7,9
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Tracie Fountain,19,0,0,28,47
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,5,0,0,0,5
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Nina Ahmad,7,0,0,1,8
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Christina M Hartman,8,0,0,10,18
PERRY,OLIVER TOWNSHIP,Auditor General,,DEM,Write-In,1,0,0,0,1
PERRY,OLIVER TOWNSHIP,Auditor General,,REP,Timothy Defoor,198,0,0,87,285
PERRY,OLIVER TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,OLIVER TOWNSHIP,State Treasurer,,DEM,Joe Torsella,53,0,0,61,114
PERRY,OLIVER TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,0,1
PERRY,OLIVER TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,196,0,0,84,280
PERRY,OLIVER TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,OLIVER TOWNSHIP,U.S. House,12,DEM,Lee Griffin,53,0,0,57,110
PERRY,OLIVER TOWNSHIP,U.S. House,12,DEM,Write-In,2,0,0,0,2
PERRY,OLIVER TOWNSHIP,U.S. House,12,REP,Fred Keller,204,0,0,84,288
PERRY,OLIVER TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,1,1
PERRY,OLIVER TOWNSHIP,State Senate,15,DEM,George Scott,43,0,0,56,99
PERRY,OLIVER TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,17,0,0,8,25
PERRY,OLIVER TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,OLIVER TOWNSHIP,State Senate,15,REP,John Disanto,206,0,0,86,292
PERRY,OLIVER TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,1,2
PERRY,OLIVER TOWNSHIP,General Assembly,86,DEM,Write-In,9,0,0,5,14
PERRY,OLIVER TOWNSHIP,General Assembly,86,REP,Jed Nessinger,23,0,0,11,34
PERRY,OLIVER TOWNSHIP,General Assembly,86,REP,William Bill Benner,85,0,0,33,118
PERRY,OLIVER TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,109,0,0,50,159
PERRY,OLIVER TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,PENN TOWNSHIP,President,,DEM,Bernie Sanders,9,0,0,18,27
PERRY,PENN TOWNSHIP,President,,DEM,Joseph R Biden,40,0,0,93,133
PERRY,PENN TOWNSHIP,President,,DEM,Tulsi Gabbard,3,0,0,3,6
PERRY,PENN TOWNSHIP,President,,DEM,Write-In,6,0,0,2,8
PERRY,PENN TOWNSHIP,President,,REP,Donald J Trump,330,0,0,110,440
PERRY,PENN TOWNSHIP,President,,REP,Roque Rocky De La Fuente,4,0,0,6,10
PERRY,PENN TOWNSHIP,President,,REP,Bill Weld,7,0,0,15,22
PERRY,PENN TOWNSHIP,President,,REP,Write-In,2,0,0,7,9
PERRY,PENN TOWNSHIP,Attorney General,,DEM,Josh Shapiro,57,0,0,103,160
PERRY,PENN TOWNSHIP,Attorney General,,DEM,Write-In,3,0,0,0,3
PERRY,PENN TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,307,0,0,126,433
PERRY,PENN TOWNSHIP,Attorney General,,REP,Write-In,1,0,0,4,5
PERRY,PENN TOWNSHIP,Auditor General,,DEM,H Scott Conklin,11,0,0,9,20
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Michael Lamb,6,0,0,8,14
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Tracie Fountain,21,0,0,48,69
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,4,7
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Nina Ahmad,8,0,0,18,26
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Christina M Hartman,10,0,0,23,33
PERRY,PENN TOWNSHIP,Auditor General,,DEM,Write-In,2,0,0,0,2
PERRY,PENN TOWNSHIP,Auditor General,,REP,Timothy Defoor,307,0,0,129,436
PERRY,PENN TOWNSHIP,Auditor General,,REP,Write-In,3,0,0,2,5
PERRY,PENN TOWNSHIP,State Treasurer,,DEM,Joe Torsella,54,0,0,106,160
PERRY,PENN TOWNSHIP,State Treasurer,,DEM,Write-In,4,0,0,1,5
PERRY,PENN TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,306,0,0,132,438
PERRY,PENN TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,2,2
PERRY,PENN TOWNSHIP,U.S. House,12,DEM,Lee Griffin,53,0,0,100,153
PERRY,PENN TOWNSHIP,U.S. House,12,DEM,Write-In,4,0,0,2,6
PERRY,PENN TOWNSHIP,U.S. House,12,REP,Fred Keller,325,0,0,133,458
PERRY,PENN TOWNSHIP,U.S. House,12,REP,Write-In,2,0,0,3,5
PERRY,PENN TOWNSHIP,State Senate,15,DEM,George Scott,42,0,0,85,127
PERRY,PENN TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,15,0,0,24,39
PERRY,PENN TOWNSHIP,State Senate,15,DEM,Write-In,3,0,0,1,4
PERRY,PENN TOWNSHIP,State Senate,15,REP,John Disanto,322,0,0,135,457
PERRY,PENN TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,5,6
PERRY,PENN TOWNSHIP,General Assembly,86,DEM,Write-In,13,0,0,15,28
PERRY,PENN TOWNSHIP,General Assembly,86,REP,Jed Nessinger,124,0,0,13,137
PERRY,PENN TOWNSHIP,General Assembly,86,REP,William Bill Benner,41,0,0,21,62
PERRY,PENN TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,180,0,0,109,289
PERRY,PENN TOWNSHIP,General Assembly,86,REP,Write-In,1,0,0,2,3
PERRY,RYE TOWNSHIP,President,,DEM,Bernie Sanders,15,0,0,19,34
PERRY,RYE TOWNSHIP,President,,DEM,Joseph R Biden,37,0,0,95,132
PERRY,RYE TOWNSHIP,President,,DEM,Tulsi Gabbard,6,0,0,4,10
PERRY,RYE TOWNSHIP,President,,DEM,Write-In,2,0,0,1,3
PERRY,RYE TOWNSHIP,President,,REP,Donald J Trump,373,0,0,112,485
PERRY,RYE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,0,1,3
PERRY,RYE TOWNSHIP,President,,REP,Bill Weld,4,0,0,7,11
PERRY,RYE TOWNSHIP,President,,REP,Write-In,3,0,0,5,8
PERRY,RYE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,56,0,0,106,162
PERRY,RYE TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,1,1
PERRY,RYE TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,345,0,0,118,463
PERRY,RYE TOWNSHIP,Attorney General,,REP,Write-In,1,0,0,0,1
PERRY,RYE TOWNSHIP,Auditor General,,DEM,H Scott Conklin,4,0,0,14,18
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Michael Lamb,9,0,0,16,25
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Tracie Fountain,18,0,0,49,67
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,4,7
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Nina Ahmad,9,0,0,8,17
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Christina M Hartman,8,0,0,20,28
PERRY,RYE TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,RYE TOWNSHIP,Auditor General,,REP,Timothy Defoor,348,0,0,120,468
PERRY,RYE TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,RYE TOWNSHIP,State Treasurer,,DEM,Joe Torsella,51,0,0,106,157
PERRY,RYE TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,1,1
PERRY,RYE TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,344,0,0,119,463
PERRY,RYE TOWNSHIP,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,RYE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,51,0,0,102,153
PERRY,RYE TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,1,1
PERRY,RYE TOWNSHIP,U.S. House,12,REP,Fred Keller,357,0,0,123,480
PERRY,RYE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,2,2
PERRY,RYE TOWNSHIP,State Senate,15,DEM,George Scott,43,0,0,95,138
PERRY,RYE TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,12,0,0,18,30
PERRY,RYE TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,1,1
PERRY,RYE TOWNSHIP,State Senate,15,REP,John Disanto,353,0,0,120,473
PERRY,RYE TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,1,1
PERRY,RYE TOWNSHIP,General Assembly,86,DEM,Write-In,5,0,0,16,21
PERRY,RYE TOWNSHIP,General Assembly,86,REP,Jed Nessinger,68,0,0,13,81
PERRY,RYE TOWNSHIP,General Assembly,86,REP,William Bill Benner,59,0,0,16,75
PERRY,RYE TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,253,0,0,101,354
PERRY,RYE TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,President,,DEM,Bernie Sanders,4,0,0,3,7
PERRY,SANDY HILL DISTRICT,President,,DEM,Joseph R Biden,16,0,0,22,38
PERRY,SANDY HILL DISTRICT,President,,DEM,Tulsi Gabbard,4,0,0,0,4
PERRY,SANDY HILL DISTRICT,President,,DEM,Write-In,1,0,0,0,1
PERRY,SANDY HILL DISTRICT,President,,REP,Donald J Trump,131,0,0,16,147
PERRY,SANDY HILL DISTRICT,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
PERRY,SANDY HILL DISTRICT,President,,REP,Bill Weld,1,0,0,6,7
PERRY,SANDY HILL DISTRICT,President,,REP,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,Attorney General,,DEM,Josh Shapiro,22,0,0,25,47
PERRY,SANDY HILL DISTRICT,Attorney General,,DEM,Write-In,0,0,0,1,1
PERRY,SANDY HILL DISTRICT,Attorney General,,REP,Heather Heidelbaugh,117,0,0,20,137
PERRY,SANDY HILL DISTRICT,Attorney General,,REP,Write-In,0,0,0,1,1
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,H Scott Conklin,5,0,0,5,10
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Michael Lamb,1,0,0,0,1
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Tracie Fountain,5,0,0,12,17
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,0,2
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Nina Ahmad,4,0,0,6,10
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Christina M Hartman,5,0,0,2,7
PERRY,SANDY HILL DISTRICT,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,Auditor General,,REP,Timothy Defoor,117,0,0,21,138
PERRY,SANDY HILL DISTRICT,Auditor General,,REP,Write-In,0,0,0,1,1
PERRY,SANDY HILL DISTRICT,State Treasurer,,DEM,Joe Torsella,20,0,0,25,45
PERRY,SANDY HILL DISTRICT,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,State Treasurer,,REP,Stacy L Garrity,117,0,0,21,138
PERRY,SANDY HILL DISTRICT,State Treasurer,,REP,Write-In,0,0,0,1,1
PERRY,SANDY HILL DISTRICT,U.S. House,12,DEM,Lee Griffin,23,0,0,24,47
PERRY,SANDY HILL DISTRICT,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,U.S. House,12,REP,Fred Keller,124,0,0,21,145
PERRY,SANDY HILL DISTRICT,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,State Senate,15,DEM,George Scott,16,0,0,22,38
PERRY,SANDY HILL DISTRICT,State Senate,15,DEM,Alvin Q Taylor,7,0,0,3,10
PERRY,SANDY HILL DISTRICT,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,State Senate,15,REP,John Disanto,123,0,0,20,143
PERRY,SANDY HILL DISTRICT,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,General Assembly,86,DEM,Write-In,4,0,0,7,11
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Jed Nessinger,11,0,0,1,12
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,William Bill Benner,16,0,0,4,20
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Perry Stambaugh,106,0,0,17,123
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,President,,DEM,Bernie Sanders,8,0,0,11,19
PERRY,SAVILLE TOWNSHIP,President,,DEM,Joseph R Biden,26,0,0,54,80
PERRY,SAVILLE TOWNSHIP,President,,DEM,Tulsi Gabbard,4,0,0,4,8
PERRY,SAVILLE TOWNSHIP,President,,DEM,Write-In,9,0,0,5,14
PERRY,SAVILLE TOWNSHIP,President,,REP,Donald J Trump,340,0,0,81,421
PERRY,SAVILLE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,3,4
PERRY,SAVILLE TOWNSHIP,President,,REP,Bill Weld,7,0,0,10,17
PERRY,SAVILLE TOWNSHIP,President,,REP,Write-In,1,0,0,3,4
PERRY,SAVILLE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,35,0,0,66,101
PERRY,SAVILLE TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,1,2
PERRY,SAVILLE TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,324,0,0,84,408
PERRY,SAVILLE TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,H Scott Conklin,15,0,0,13,28
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,0,0,3,5
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Tracie Fountain,9,0,0,29,38
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,4,7
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Nina Ahmad,2,0,0,3,5
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Christina M Hartman,8,0,0,12,20
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,Auditor General,,REP,Timothy Defoor,316,0,0,84,400
PERRY,SAVILLE TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,State Treasurer,,DEM,Joe Torsella,36,0,0,63,99
PERRY,SAVILLE TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,2,3
PERRY,SAVILLE TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,324,0,0,84,408
PERRY,SAVILLE TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,38,0,0,62,100
PERRY,SAVILLE TOWNSHIP,U.S. House,12,DEM,Write-In,5,0,0,1,6
PERRY,SAVILLE TOWNSHIP,U.S. House,12,REP,Fred Keller,332,0,0,91,423
PERRY,SAVILLE TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,George Scott,36,0,0,51,87
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,4,0,0,17,21
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,1,1
PERRY,SAVILLE TOWNSHIP,State Senate,15,REP,John Disanto,327,0,0,89,416
PERRY,SAVILLE TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,0,1
PERRY,SAVILLE TOWNSHIP,General Assembly,86,DEM,Write-In,13,0,0,24,37
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Jed Nessinger,47,0,0,8,55
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,William Bill Benner,34,0,0,15,49
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,273,0,0,75,348
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,SPRING TOWNSHIP,President,,DEM,Bernie Sanders,7,0,0,14,21
PERRY,SPRING TOWNSHIP,President,,DEM,Joseph R Biden,25,0,0,70,95
PERRY,SPRING TOWNSHIP,President,,DEM,Tulsi Gabbard,7,0,0,2,9
PERRY,SPRING TOWNSHIP,President,,DEM,Write-In,5,0,0,4,9
PERRY,SPRING TOWNSHIP,President,,REP,Donald J Trump,305,0,0,79,384
PERRY,SPRING TOWNSHIP,President,,REP,Roque Rocky De La Fuente,3,0,0,4,7
PERRY,SPRING TOWNSHIP,President,,REP,Bill Weld,8,0,0,19,27
PERRY,SPRING TOWNSHIP,President,,REP,Write-In,1,0,0,4,5
PERRY,SPRING TOWNSHIP,Attorney General,,DEM,Josh Shapiro,41,0,0,83,124
PERRY,SPRING TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
PERRY,SPRING TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,275,0,0,91,366
PERRY,SPRING TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,3,3
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,H Scott Conklin,12,0,0,18,30
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Michael Lamb,1,0,0,3,4
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Tracie Fountain,13,0,0,45,58
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,0,2
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Nina Ahmad,6,0,0,11,17
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Christina M Hartman,7,0,0,9,16
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Write-In,2,0,0,1,3
PERRY,SPRING TOWNSHIP,Auditor General,,REP,Timothy Defoor,272,0,0,92,364
PERRY,SPRING TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,1,2
PERRY,SPRING TOWNSHIP,State Treasurer,,DEM,Joe Torsella,37,0,0,78,115
PERRY,SPRING TOWNSHIP,State Treasurer,,DEM,Write-In,2,0,0,1,3
PERRY,SPRING TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,268,0,0,93,361
PERRY,SPRING TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,1,1
PERRY,SPRING TOWNSHIP,U.S. House,12,DEM,Lee Griffin,36,0,0,78,114
PERRY,SPRING TOWNSHIP,U.S. House,12,DEM,Write-In,2,0,0,0,2
PERRY,SPRING TOWNSHIP,U.S. House,12,REP,Fred Keller,290,0,0,95,385
PERRY,SPRING TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,3,3
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,George Scott,38,0,0,73,111
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,5,0,0,15,20
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,Write-In,2,0,0,0,2
PERRY,SPRING TOWNSHIP,State Senate,15,REP,John Disanto,287,0,0,90,377
PERRY,SPRING TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,5,6
